puntos,comision,produccion
16630,0.23,3824900.0
16631,0.23,3825130.0
16632,0.23,3825360.0
16633,0.23,3825590.0
16634,0.23,3825820.0
16635,0.23,3826050.0
16636,0.23,3826280.0
16637,0.23,3826510.0
16638,0.23,3826740.0
16639,0.23,3826970.0
16640,0.23,3827200.0
16641,0.23,3827430.0
16642,0.23,3827660.0
16643,0.23,3827890.0
16644,0.23,3828120.0
16645,0.23,3828350.0
16646,0.23,3828580.0
16647,0.23,3828810.0
16648,0.23,3829040.0
16649,0.23,3829270.0
16650,0.23,3829500.0
16651,0.23,3829730.0
16652,0.23,3829960.0
16653,0.23,3830190.0
16654,0.23,3830420.0
16655,0.23,3830650.0
16656,0.23,3830880.0
16657,0.23,3831110.0
16658,0.23,3831340.0
16659,0.23,3831570.0
16660,0.23,3831800.0
16661,0.23,3832030.0
16662,0.23,3832260.0
16663,0.23,3832490.0
16664,0.23,3832720.0
16665,0.23,3832950.0
16666,0.23,3833180.0
16667,0.23,3833410.0
16668,0.23,3833640.0
16669,0.23,3833870.0
16670,0.23,3834100.0
16671,0.23,3834330.0
16672,0.23,3834560.0
16673,0.23,3834790.0
16674,0.23,3835020.0
16675,0.23,3835250.0
16676,0.23,3835480.0
16677,0.23,3835710.0
16678,0.23,3835940.0
16679,0.23,3836170.0
16680,0.23,3836400.0
16681,0.23,3836630.0
16682,0.23,3836860.0
16683,0.23,3837090.0
16684,0.23,3837320.0
16685,0.23,3837550.0
16686,0.23,3837780.0
16687,0.23,3838010.0
16688,0.23,3838240.0
16689,0.23,3838470.0
16690,0.23,3838700.0
16691,0.23,3838930.0
16692,0.23,3839160.0
16693,0.23,3839390.0
16694,0.23,3839620.0
16695,0.23,3839850.0
16696,0.23,3840080.0
16697,0.23,3840310.0
16698,0.23,3840540.0
16699,0.23,3840770.0
16700,0.23,3841000.0
16701,0.23,3841230.0
16702,0.23,3841460.0
16703,0.23,3841690.0
16704,0.23,3841920.0
16705,0.23,3842150.0
16706,0.23,3842380.0
16707,0.23,3842610.0
16708,0.23,3842840.0
16709,0.23,3843070.0
16710,0.23,3843300.0
16711,0.23,3843530.0
16712,0.23,3843760.0
16713,0.23,3843990.0
16714,0.23,3844220.0
16715,0.23,3844450.0
16716,0.23,3844680.0
16717,0.23,3844910.0
16718,0.23,3845140.0
16719,0.23,3845370.0
16720,0.23,3845600.0
16721,0.23,3845830.0
16722,0.23,3846060.0
16723,0.23,3846290.0
16724,0.23,3846520.0
16725,0.23,3846750.0
16726,0.23,3846980.0
16727,0.23,3847210.0
16728,0.23,3847440.0
16729,0.23,3847670.0
16730,0.23,3847900.0
16731,0.23,3848130.0
16732,0.23,3848360.0
16733,0.23,3848590.0
16734,0.23,3848820.0
16735,0.23,3849050.0
16736,0.23,3849280.0
16737,0.23,3849510.0
16738,0.23,3849740.0
16739,0.23,3849970.0
16740,0.23,3850200.0
16741,0.23,3850430.0
16742,0.23,3850660.0
16743,0.23,3850890.0
16744,0.23,3851120.0
16745,0.23,3851350.0
16746,0.23,3851580.0
16747,0.23,3851810.0
16748,0.23,3852040.0
16749,0.23,3852270.0
16750,0.23,3852500.0
16751,0.23,3852730.0
16752,0.23,3852960.0
16753,0.23,3853190.0
16754,0.23,3853420.0
16755,0.23,3853650.0
16756,0.23,3853880.0
16757,0.23,3854110.0
16758,0.23,3854340.0
16759,0.23,3854570.0
16760,0.23,3854800.0
16761,0.23,3855030.0
16762,0.23,3855260.0
16763,0.23,3855490.0
16764,0.23,3855720.0
16765,0.23,3855950.0
16766,0.23,3856180.0
16767,0.23,3856410.0
16768,0.23,3856640.0
16769,0.23,3856870.0
16770,0.23,3857100.0
16771,0.23,3857330.0
16772,0.23,3857560.0
16773,0.23,3857790.0
16774,0.23,3858020.0
16775,0.23,3858250.0
16776,0.23,3858480.0
16777,0.23,3858710.0
16778,0.23,3858940.0
16779,0.23,3859170.0
16780,0.23,3859400.0
16781,0.23,3859630.0
16782,0.23,3859860.0
16783,0.23,3860090.0
16784,0.23,3860320.0
16785,0.23,3860550.0
16786,0.23,3860780.0
16787,0.23,3861010.0
16788,0.23,3861240.0
16789,0.23,3861470.0
16790,0.23,3861700.0
16791,0.23,3861930.0
16792,0.23,3862160.0
16793,0.23,3862390.0
16794,0.23,3862620.0
16795,0.23,3862850.0
16796,0.23,3863080.0
16797,0.23,3863310.0
16798,0.23,3863540.0
16799,0.23,3863770.0
16800,0.23,3864000.0
16801,0.23,3864230.0
16802,0.23,3864460.0
16803,0.23,3864690.0
16804,0.23,3864920.0
16805,0.23,3865150.0
16806,0.23,3865380.0
16807,0.23,3865610.0
16808,0.23,3865840.0
16809,0.23,3866070.0
16810,0.23,3866300.0
16811,0.23,3866530.0
16812,0.23,3866760.0
16813,0.23,3866990.0
16814,0.23,3867220.0
16815,0.23,3867450.0
16816,0.23,3867680.0
16817,0.23,3867910.0
16818,0.23,3868140.0
16819,0.23,3868370.0
16820,0.23,3868600.0
16821,0.23,3868830.0
16822,0.23,3869060.0
16823,0.23,3869290.0
16824,0.23,3869520.0
16825,0.23,3869750.0
16826,0.23,3869980.0
16827,0.23,3870210.0
16828,0.23,3870440.0
16829,0.23,3870670.0
16830,0.23,3870900.0
16831,0.23,3871130.0
16832,0.23,3871360.0
16833,0.23,3871590.0
16834,0.23,3871820.0
16835,0.23,3872050.0
16836,0.23,3872280.0
16837,0.23,3872510.0
16838,0.23,3872740.0
16839,0.23,3872970.0
16840,0.23,3873200.0
16841,0.23,3873430.0
16842,0.23,3873660.0
16843,0.23,3873890.0
16844,0.23,3874120.0
16845,0.23,3874350.0
16846,0.23,3874580.0
16847,0.23,3874810.0
16848,0.23,3875040.0
16849,0.23,3875270.0
16850,0.23,3875500.0
16851,0.23,3875730.0
16852,0.23,3875960.0
16853,0.23,3876190.0
16854,0.23,3876420.0
16855,0.23,3876650.0
16856,0.23,3876880.0
16857,0.23,3877110.0
16858,0.23,3877340.0
16859,0.23,3877570.0
16860,0.23,3877800.0
16861,0.23,3878030.0
16862,0.23,3878260.0
16863,0.23,3878490.0
16864,0.23,3878720.0
16865,0.23,3878950.0
16866,0.23,3879180.0
16867,0.23,3879410.0
16868,0.23,3879640.0
16869,0.23,3879870.0
16870,0.23,3880100.0
16871,0.23,3880330.0
16872,0.23,3880560.0
16873,0.23,3880790.0
16874,0.23,3881020.0
16875,0.23,3881250.0
16876,0.23,3881480.0
16877,0.23,3881710.0
16878,0.23,3881940.0
16879,0.23,3882170.0
16880,0.23,3882400.0
16881,0.23,3882630.0
16882,0.23,3882860.0
16883,0.23,3883090.0
16884,0.23,3883320.0
16885,0.23,3883550.0
16886,0.23,3883780.0
16887,0.23,3884010.0
16888,0.23,3884240.0
16889,0.23,3884470.0
16890,0.23,3884700.0
16891,0.23,3884930.0
16892,0.23,3885160.0
16893,0.23,3885390.0
16894,0.23,3885620.0
16895,0.23,3885850.0
16896,0.23,3886080.0
16897,0.23,3886310.0
16898,0.23,3886540.0
16899,0.23,3886770.0
16900,0.23,3887000.0
16901,0.23,3887230.0
16902,0.23,3887460.0
16903,0.23,3887690.0
16904,0.23,3887920.0
16905,0.23,3888150.0
16906,0.23,3888380.0
16907,0.23,3888610.0
16908,0.23,3888840.0
16909,0.23,3889070.0
16910,0.23,3889300.0
16911,0.23,3889530.0
16912,0.23,3889760.0
16913,0.23,3889990.0
16914,0.23,3890220.0
16915,0.23,3890450.0
16916,0.23,3890680.0
16917,0.23,3890910.0
16918,0.23,3891140.0
16919,0.23,3891370.0
16920,0.23,3891600.0
16921,0.23,3891830.0
16922,0.23,3892060.0
16923,0.23,3892290.0
16924,0.23,3892520.0
16925,0.23,3892750.0
16926,0.23,3892980.0
16927,0.23,3893210.0
16928,0.23,3893440.0
16929,0.23,3893670.0
16930,0.23,3893900.0
16931,0.23,3894130.0
16932,0.23,3894360.0
16933,0.23,3894590.0
16934,0.23,3894820.0
16935,0.23,3895050.0
16936,0.23,3895280.0
16937,0.23,3895510.0
16938,0.23,3895740.0
16939,0.23,3895970.0
16940,0.23,3896200.0
16941,0.23,3896430.0
16942,0.23,3896660.0
16943,0.23,3896890.0
16944,0.23,3897120.0
16945,0.23,3897350.0
16946,0.23,3897580.0
16947,0.23,3897810.0
16948,0.23,3898040.0
16949,0.23,3898270.0
16950,0.23,3898500.0
16951,0.23,3898730.0
16952,0.23,3898960.0
16953,0.23,3899190.0
16954,0.23,3899420.0
16955,0.23,3899650.0
16956,0.23,3899880.0
16957,0.23,3900110.0
16958,0.23,3900340.0
16959,0.23,3900570.0
16960,0.23,3900800.0
16961,0.23,3901030.0
16962,0.23,3901260.0
16963,0.23,3901490.0
16964,0.23,3901720.0
16965,0.23,3901950.0
16966,0.23,3902180.0
16967,0.23,3902410.0
16968,0.23,3902640.0
16969,0.23,3902870.0
16970,0.23,3903100.0
16971,0.23,3903330.0
16972,0.23,3903560.0
16973,0.23,3903790.0
16974,0.23,3904020.0
16975,0.23,3904250.0
16976,0.23,3904480.0
16977,0.23,3904710.0
16978,0.23,3904940.0
16979,0.23,3905170.0
16980,0.23,3905400.0
16981,0.23,3905630.0
16982,0.23,3905860.0
16983,0.23,3906090.0
16984,0.23,3906320.0
16985,0.23,3906550.0
16986,0.23,3906780.0
16987,0.23,3907010.0
16988,0.23,3907240.0
16989,0.23,3907470.0
16990,0.23,3907700.0
16991,0.23,3907930.0
16992,0.23,3908160.0
16993,0.23,3908390.0
16994,0.23,3908620.0
16995,0.23,3908850.0
16996,0.23,3909080.0
16997,0.23,3909310.0
16998,0.23,3909540.0
16999,0.23,3909770.0
17000,0.23,3910000.0
17001,0.23,3910230.0
17002,0.23,3910460.0
17003,0.23,3910690.0
17004,0.23,3910920.0
17005,0.23,3911150.0
17006,0.23,3911380.0
17007,0.23,3911610.0
17008,0.23,3911840.0
17009,0.23,3912070.0
17010,0.23,3912300.0
17011,0.23,3912530.0
17012,0.23,3912760.0
17013,0.23,3912990.0
17014,0.23,3913220.0
17015,0.23,3913450.0
17016,0.23,3913680.0
17017,0.23,3913910.0
17018,0.23,3914140.0
17019,0.23,3914370.0
17020,0.23,3914600.0
17021,0.23,3914830.0
17022,0.23,3915060.0
17023,0.23,3915290.0
17024,0.23,3915520.0
17025,0.23,3915750.0
17026,0.23,3915980.0
17027,0.23,3916210.0
17028,0.23,3916440.0
17029,0.23,3916670.0
17030,0.23,3916900.0
17031,0.23,3917130.0
17032,0.23,3917360.0
17033,0.23,3917590.0
17034,0.23,3917820.0
17035,0.23,3918050.0
17036,0.23,3918280.0
17037,0.23,3918510.0
17038,0.23,3918740.0
17039,0.23,3918970.0
17040,0.23,3919200.0
17041,0.23,3919430.0
17042,0.23,3919660.0
17043,0.23,3919890.0
17044,0.23,3920120.0
17045,0.23,3920350.0
17046,0.23,3920580.0
17047,0.23,3920810.0
17048,0.23,3921040.0
17049,0.23,3921270.0
17050,0.23,3921500.0
17051,0.23,3921730.0
17052,0.23,3921960.0
17053,0.23,3922190.0
17054,0.23,3922420.0
17055,0.23,3922650.0
17056,0.23,3922880.0
17057,0.23,3923110.0
17058,0.23,3923340.0
17059,0.23,3923570.0
17060,0.23,3923800.0
17061,0.23,3924030.0
17062,0.23,3924260.0
17063,0.23,3924490.0
17064,0.23,3924720.0
17065,0.23,3924950.0
17066,0.23,3925180.0
17067,0.23,3925410.0
17068,0.23,3925640.0
17069,0.23,3925870.0
17070,0.23,3926100.0
17071,0.23,3926330.0
17072,0.23,3926560.0
17073,0.23,3926790.0
17074,0.23,3927020.0
17075,0.23,3927250.0
17076,0.23,3927480.0
17077,0.23,3927710.0
17078,0.23,3927940.0
17079,0.23,3928170.0
17080,0.23,3928400.0
17081,0.23,3928630.0
17082,0.23,3928860.0
17083,0.23,3929090.0
17084,0.23,3929320.0
17085,0.23,3929550.0
17086,0.23,3929780.0
17087,0.23,3930010.0
17088,0.23,3930240.0
17089,0.23,3930470.0
17090,0.23,3930700.0
17091,0.23,3930930.0
17092,0.23,3931160.0
17093,0.23,3931390.0
17094,0.23,3931620.0
17095,0.23,3931850.0
17096,0.23,3932080.0
17097,0.23,3932310.0
17098,0.23,3932540.0
17099,0.23,3932770.0
17100,0.23,3933000.0
17101,0.23,3933230.0
17102,0.23,3933460.0
17103,0.23,3933690.0
17104,0.23,3933920.0
17105,0.23,3934150.0
17106,0.23,3934380.0
17107,0.23,3934610.0
17108,0.23,3934840.0
17109,0.23,3935070.0
17110,0.23,3935300.0
17111,0.23,3935530.0
17112,0.23,3935760.0
17113,0.23,3935990.0
17114,0.23,3936220.0
17115,0.23,3936450.0
17116,0.23,3936680.0
17117,0.23,3936910.0
17118,0.23,3937140.0
17119,0.23,3937370.0
17120,0.23,3937600.0
17121,0.23,3937830.0
17122,0.23,3938060.0
17123,0.23,3938290.0
17124,0.23,3938520.0
17125,0.23,3938750.0
17126,0.23,3938980.0
17127,0.23,3939210.0
17128,0.23,3939440.0
17129,0.23,3939670.0
17130,0.23,3939900.0
17131,0.23,3940130.0
17132,0.23,3940360.0
17133,0.23,3940590.0
17134,0.23,3940820.0
17135,0.23,3941050.0
17136,0.23,3941280.0
17137,0.23,3941510.0
17138,0.23,3941740.0
17139,0.23,3941970.0
17140,0.23,3942200.0
17141,0.23,3942430.0
17142,0.23,3942660.0
17143,0.23,3942890.0
17144,0.23,3943120.0
17145,0.23,3943350.0
17146,0.23,3943580.0
17147,0.23,3943810.0
17148,0.23,3944040.0
17149,0.23,3944270.0
17150,0.23,3944500.0
17151,0.23,3944730.0
17152,0.23,3944960.0
17153,0.23,3945190.0
17154,0.23,3945420.0
17155,0.23,3945650.0
17156,0.23,3945880.0
17157,0.23,3946110.0
17158,0.23,3946340.0
17159,0.23,3946570.0
17160,0.23,3946800.0
17161,0.23,3947030.0
17162,0.23,3947260.0
17163,0.23,3947490.0
17164,0.23,3947720.0
17165,0.23,3947950.0
17166,0.23,3948180.0
17167,0.23,3948410.0
17168,0.23,3948640.0
17169,0.23,3948870.0
17170,0.23,3949100.0
17171,0.23,3949330.0
17172,0.23,3949560.0
17173,0.23,3949790.0
17174,0.23,3950020.0
17175,0.23,3950250.0
17176,0.23,3950480.0
17177,0.23,3950710.0
17178,0.23,3950940.0
17179,0.23,3951170.0
17180,0.23,3951400.0
17181,0.23,3951630.0
17182,0.23,3951860.0
17183,0.23,3952090.0
17184,0.23,3952320.0
17185,0.23,3952550.0
17186,0.23,3952780.0
17187,0.23,3953010.0
17188,0.23,3953240.0
17189,0.23,3953470.0
17190,0.23,3953700.0
17191,0.23,3953930.0
17192,0.23,3954160.0
17193,0.23,3954390.0
17194,0.23,3954620.0
17195,0.23,3954850.0
17196,0.23,3955080.0
17197,0.23,3955310.0
17198,0.23,3955540.0
17199,0.23,3955770.0
17200,0.23,3956000.0
17201,0.23,3956230.0
17202,0.23,3956460.0
17203,0.23,3956690.0
17204,0.23,3956920.0
17205,0.23,3957150.0
17206,0.23,3957380.0
17207,0.23,3957610.0
17208,0.23,3957840.0
17209,0.23,3958070.0
17210,0.23,3958300.0
17211,0.23,3958530.0
17212,0.23,3958760.0
17213,0.23,3958990.0
17214,0.23,3959220.0
17215,0.23,3959450.0
17216,0.23,3959680.0
17217,0.23,3959910.0
17218,0.23,3960140.0
17219,0.23,3960370.0
17220,0.23,3960600.0
17221,0.23,3960830.0
17222,0.23,3961060.0
17223,0.23,3961290.0
17224,0.23,3961520.0
17225,0.23,3961750.0
17226,0.23,3961980.0
17227,0.23,3962210.0
17228,0.23,3962440.0
17229,0.23,3962670.0
17230,0.23,3962900.0
17231,0.23,3963130.0
17232,0.23,3963360.0
17233,0.23,3963590.0
17234,0.23,3963820.0
17235,0.23,3964050.0
17236,0.23,3964280.0
17237,0.23,3964510.0
17238,0.23,3964740.0
17239,0.23,3964970.0
17240,0.23,3965200.0
17241,0.23,3965430.0
17242,0.23,3965660.0
17243,0.23,3965890.0
17244,0.23,3966120.0
17245,0.23,3966350.0
17246,0.23,3966580.0
17247,0.23,3966810.0
17248,0.23,3967040.0
17249,0.23,3967270.0
17250,0.23,3967500.0
17251,0.23,3967730.0
17252,0.23,3967960.0
17253,0.23,3968190.0
17254,0.23,3968420.0
17255,0.23,3968650.0
17256,0.23,3968880.0
17257,0.23,3969110.0
17258,0.23,3969340.0
17259,0.23,3969570.0
17260,0.23,3969800.0
17261,0.23,3970030.0
17262,0.23,3970260.0
17263,0.23,3970490.0
17264,0.23,3970720.0
17265,0.23,3970950.0
17266,0.23,3971180.0
17267,0.23,3971410.0
17268,0.23,3971640.0
17269,0.23,3971870.0
17270,0.23,3972100.0
17271,0.23,3972330.0
17272,0.23,3972560.0
17273,0.23,3972790.0
17274,0.23,3973020.0
17275,0.23,3973250.0
17276,0.23,3973480.0
17277,0.23,3973710.0
17278,0.23,3973940.0
17279,0.23,3974170.0
17280,0.23,3974400.0
17281,0.23,3974630.0
17282,0.23,3974860.0
17283,0.23,3975090.0
17284,0.23,3975320.0
17285,0.23,3975550.0
17286,0.23,3975780.0
17287,0.23,3976010.0
17288,0.23,3976240.0
17289,0.23,3976470.0
17290,0.23,3976700.0
17291,0.23,3976930.0
17292,0.23,3977160.0
17293,0.23,3977390.0
17294,0.23,3977620.0
17295,0.23,3977850.0
17296,0.23,3978080.0
17297,0.23,3978310.0
17298,0.23,3978540.0
17299,0.23,3978770.0
17300,0.23,3979000.0
17301,0.23,3979230.0
17302,0.23,3979460.0
17303,0.23,3979690.0
17304,0.23,3979920.0
17305,0.23,3980150.0
17306,0.23,3980380.0
17307,0.23,3980610.0
17308,0.23,3980840.0
17309,0.23,3981070.0
17310,0.23,3981300.0
17311,0.23,3981530.0
17312,0.23,3981760.0
17313,0.23,3981990.0
17314,0.23,3982220.0
17315,0.23,3982450.0
17316,0.23,3982680.0
17317,0.23,3982910.0
17318,0.23,3983140.0
17319,0.23,3983370.0
17320,0.23,3983600.0
17321,0.23,3983830.0
17322,0.23,3984060.0
17323,0.23,3984290.0
17324,0.23,3984520.0
17325,0.23,3984750.0
17326,0.23,3984980.0
17327,0.23,3985210.0
17328,0.23,3985440.0
17329,0.23,3985670.0
17330,0.23,3985900.0
17331,0.23,3986130.0
17332,0.23,3986360.0
17333,0.23,3986590.0
17334,0.23,3986820.0
17335,0.23,3987050.0
17336,0.23,3987280.0
17337,0.23,3987510.0
17338,0.23,3987740.0
17339,0.23,3987970.0
17340,0.23,3988200.0
17341,0.23,3988430.0
17342,0.23,3988660.0
17343,0.23,3988890.0
17344,0.23,3989120.0
17345,0.23,3989350.0
17346,0.23,3989580.0
17347,0.23,3989810.0
17348,0.23,3990040.0
17349,0.23,3990270.0
17350,0.23,3990500.0
17351,0.23,3990730.0
17352,0.23,3990960.0
17353,0.23,3991190.0
17354,0.23,3991420.0
17355,0.23,3991650.0
17356,0.23,3991880.0
17357,0.23,3992110.0
17358,0.23,3992340.0
17359,0.23,3992570.0
17360,0.23,3992800.0
17361,0.23,3993030.0
17362,0.23,3993260.0
17363,0.23,3993490.0
17364,0.23,3993720.0
17365,0.23,3993950.0
17366,0.23,3994180.0
17367,0.23,3994410.0
17368,0.23,3994640.0
17369,0.23,3994870.0
17370,0.23,3995100.0
17371,0.23,3995330.0
17372,0.23,3995560.0
17373,0.23,3995790.0
17374,0.23,3996020.0
17375,0.23,3996250.0
17376,0.23,3996480.0
17377,0.23,3996710.0
17378,0.23,3996940.0
17379,0.23,3997170.0
17380,0.23,3997400.0
17381,0.23,3997630.0
17382,0.23,3997860.0
17383,0.23,3998090.0
17384,0.23,3998320.0
17385,0.23,3998550.0
17386,0.23,3998780.0
17387,0.23,3999010.0
17388,0.23,3999240.0
17389,0.23,3999470.0
17390,0.23,3999700.0
17391,0.23,3999930.0
17392,0.23,4000160.0
17393,0.23,4000390.0
17394,0.23,4000620.0
17395,0.23,4000850.0
17396,0.23,4001080.0
17397,0.23,4001310.0
17398,0.23,4001540.0
17399,0.23,4001770.0
17400,0.23,4002000.0
17401,0.23,4002230.0
17402,0.23,4002460.0
17403,0.23,4002690.0
17404,0.23,4002920.0
17405,0.23,4003150.0
17406,0.23,4003380.0
17407,0.23,4003610.0
17408,0.23,4003840.0
17409,0.23,4004070.0
17410,0.23,4004300.0
17411,0.23,4004530.0
17412,0.23,4004760.0
17413,0.23,4004990.0
17414,0.23,4005220.0
17415,0.23,4005450.0
17416,0.23,4005680.0
17417,0.23,4005910.0
17418,0.23,4006140.0
17419,0.23,4006370.0
17420,0.23,4006600.0
17421,0.23,4006830.0
17422,0.23,4007060.0
17423,0.23,4007290.0
17424,0.23,4007520.0
17425,0.23,4007750.0
17426,0.23,4007980.0
17427,0.23,4008210.0
17428,0.23,4008440.0
17429,0.23,4008670.0
17430,0.23,4008900.0
17431,0.23,4009130.0
17432,0.23,4009360.0
17433,0.23,4009590.0
17434,0.23,4009820.0
17435,0.23,4010050.0
17436,0.23,4010280.0
17437,0.23,4010510.0
17438,0.23,4010740.0
17439,0.23,4010970.0
17440,0.23,4011200.0
17441,0.23,4011430.0
17442,0.23,4011660.0
17443,0.23,4011890.0
17444,0.23,4012120.0
17445,0.23,4012350.0
17446,0.23,4012580.0
17447,0.23,4012810.0
17448,0.23,4013040.0
17449,0.23,4013270.0
17450,0.23,4013500.0
17451,0.23,4013730.0
17452,0.23,4013960.0
17453,0.23,4014190.0
17454,0.23,4014420.0
17455,0.23,4014650.0
17456,0.23,4014880.0
17457,0.23,4015110.0
17458,0.23,4015340.0
17459,0.23,4015570.0
17460,0.23,4015800.0
17461,0.23,4016030.0
17462,0.23,4016260.0
17463,0.23,4016490.0
17464,0.23,4016720.0
17465,0.23,4016950.0
17466,0.23,4017180.0
17467,0.23,4017410.0
17468,0.23,4017640.0
17469,0.23,4017870.0
17470,0.23,4018100.0
17471,0.23,4018330.0
17472,0.23,4018560.0
17473,0.23,4018790.0
17474,0.23,4019020.0
17475,0.23,4019250.0
17476,0.23,4019480.0
17477,0.23,4019710.0
17478,0.23,4019940.0
17479,0.23,4020170.0
17480,0.23,4020400.0
17481,0.23,4020630.0
17482,0.23,4020860.0
17483,0.23,4021090.0
17484,0.23,4021320.0
17485,0.23,4021550.0
17486,0.23,4021780.0
17487,0.23,4022010.0
17488,0.23,4022240.0
17489,0.23,4022470.0
17490,0.23,4022700.0
17491,0.23,4022930.0
17492,0.23,4023160.0
17493,0.23,4023390.0
17494,0.23,4023620.0
17495,0.23,4023850.0
17496,0.23,4024080.0
17497,0.23,4024310.0
17498,0.23,4024540.0
17499,0.23,4024770.0
17500,0.23,4025000.0
17501,0.23,4025230.0
17502,0.23,4025460.0
17503,0.23,4025690.0
17504,0.23,4025920.0
17505,0.23,4026150.0
17506,0.23,4026380.0
17507,0.23,4026610.0
17508,0.23,4026840.0
17509,0.23,4027070.0
17510,0.23,4027300.0
17511,0.23,4027530.0
17512,0.23,4027760.0
17513,0.23,4027990.0
17514,0.23,4028220.0
17515,0.23,4028450.0
17516,0.23,4028680.0
17517,0.23,4028910.0
17518,0.23,4029140.0
17519,0.23,4029370.0
17520,0.23,4029600.0
17521,0.23,4029830.0
17522,0.23,4030060.0
17523,0.23,4030290.0
17524,0.23,4030520.0
17525,0.23,4030750.0
17526,0.23,4030980.0
17527,0.23,4031210.0
17528,0.23,4031440.0
17529,0.23,4031670.0
17530,0.23,4031900.0
17531,0.23,4032130.0
17532,0.23,4032360.0
17533,0.23,4032590.0
17534,0.23,4032820.0
17535,0.23,4033050.0
17536,0.23,4033280.0
17537,0.23,4033510.0
17538,0.23,4033740.0
17539,0.23,4033970.0
17540,0.23,4034200.0
17541,0.23,4034430.0
17542,0.23,4034660.0
17543,0.23,4034890.0
17544,0.23,4035120.0
17545,0.23,4035350.0
17546,0.23,4035580.0
17547,0.23,4035810.0
17548,0.23,4036040.0
17549,0.23,4036270.0
17550,0.23,4036500.0
17551,0.23,4036730.0
17552,0.23,4036960.0
17553,0.23,4037190.0
17554,0.23,4037420.0
17555,0.23,4037650.0
17556,0.23,4037880.0
17557,0.23,4038110.0
17558,0.23,4038340.0
17559,0.23,4038570.0
17560,0.23,4038800.0
17561,0.23,4039030.0
17562,0.23,4039260.0
17563,0.23,4039490.0
17564,0.23,4039720.0
17565,0.23,4039950.0
17566,0.23,4040180.0
17567,0.23,4040410.0
17568,0.23,4040640.0
17569,0.23,4040870.0
17570,0.23,4041100.0
17571,0.23,4041330.0
17572,0.23,4041560.0
17573,0.23,4041790.0
17574,0.23,4042020.0
17575,0.23,4042250.0
17576,0.23,4042480.0
17577,0.23,4042710.0
17578,0.23,4042940.0
17579,0.23,4043170.0
17580,0.23,4043400.0
17581,0.23,4043630.0
17582,0.23,4043860.0
17583,0.23,4044090.0
17584,0.23,4044320.0
17585,0.23,4044550.0
17586,0.23,4044780.0
17587,0.23,4045010.0
17588,0.23,4045240.0
17589,0.23,4045470.0
17590,0.23,4045700.0
17591,0.23,4045930.0
17592,0.23,4046160.0
17593,0.23,4046390.0
17594,0.23,4046620.0
17595,0.23,4046850.0
17596,0.23,4047080.0
17597,0.23,4047310.0
17598,0.23,4047540.0
17599,0.23,4047770.0
17600,0.23,4048000.0
17601,0.23,4048230.0
17602,0.23,4048460.0
17603,0.23,4048690.0
17604,0.23,4048920.0
17605,0.23,4049150.0
17606,0.23,4049380.0
17607,0.23,4049610.0
17608,0.23,4049840.0
17609,0.23,4050070.0
17610,0.23,4050300.0
17611,0.23,4050530.0
17612,0.23,4050760.0
17613,0.23,4050990.0
17614,0.23,4051220.0
17615,0.23,4051450.0
17616,0.23,4051680.0
17617,0.23,4051910.0
17618,0.23,4052140.0
17619,0.23,4052370.0
17620,0.23,4052600.0
17621,0.23,4052830.0
17622,0.23,4053060.0
17623,0.23,4053290.0
17624,0.23,4053520.0
17625,0.23,4053750.0
17626,0.23,4053980.0
17627,0.23,4054210.0
17628,0.23,4054440.0
17629,0.23,4054670.0
17630,0.23,4054900.0
17631,0.23,4055130.0
17632,0.23,4055360.0
17633,0.23,4055590.0
17634,0.23,4055820.0
17635,0.23,4056050.0
17636,0.23,4056280.0
17637,0.23,4056510.0
17638,0.23,4056740.0
17639,0.23,4056970.0
17640,0.23,4057200.0
17641,0.23,4057430.0
17642,0.23,4057660.0
17643,0.23,4057890.0
17644,0.23,4058120.0
17645,0.23,4058350.0
17646,0.23,4058580.0
17647,0.23,4058810.0
17648,0.23,4059040.0
17649,0.23,4059270.0
17650,0.23,4059500.0
17651,0.23,4059730.0
17652,0.23,4059960.0
17653,0.23,4060190.0
17654,0.23,4060420.0
17655,0.23,4060650.0
17656,0.23,4060880.0
17657,0.23,4061110.0
17658,0.23,4061340.0
17659,0.23,4061570.0
17660,0.23,4061800.0
17661,0.23,4062030.0
17662,0.23,4062260.0
17663,0.23,4062490.0
17664,0.23,4062720.0
17665,0.23,4062950.0
17666,0.23,4063180.0
17667,0.23,4063410.0
17668,0.23,4063640.0
17669,0.23,4063870.0
17670,0.23,4064100.0
17671,0.23,4064330.0
17672,0.23,4064560.0
17673,0.23,4064790.0
17674,0.23,4065020.0
17675,0.23,4065250.0
17676,0.23,4065480.0
17677,0.23,4065710.0
17678,0.23,4065940.0
17679,0.23,4066170.0
17680,0.23,4066400.0
17681,0.23,4066630.0
17682,0.23,4066860.0
17683,0.23,4067090.0
17684,0.23,4067320.0
17685,0.23,4067550.0
17686,0.23,4067780.0
17687,0.23,4068010.0
17688,0.23,4068240.0
17689,0.23,4068470.0
17690,0.23,4068700.0
17691,0.23,4068930.0
17692,0.23,4069160.0
17693,0.23,4069390.0
17694,0.23,4069620.0
17695,0.23,4069850.0
17696,0.23,4070080.0
